t,a_abs (m/s2),a1_measured (m/s2)
141.11,,-0.00040788692
141.12,,-0.00040315272
141.12,,-0.0003937188
141.12,,-0.00038004611000000003
141.13,,-0.00036268389
141.13,,-0.00034222754
141.13,,-0.00031927358000000003
141.14,,-0.00029437553000000004
141.14,,-0.00026800443000000003
141.14,,-0.00024051739
141.15,,-0.00021213712
141.15,,-0.00018294435000000003
141.15,,-0.00015288402
141.16,,-0.00012178490000000001
141.16,,-8.939113300000001e-05
141.16,,-5.5403145e-05
141.17,,-1.9524316e-05
141.17,,1.8490533e-05
141.17,,5.878921e-05
141.18,,0.00010138294000000001
141.18,,0.00014611748
141.18,,0.00019265746
141.19,,0.00024048549
141.19,,0.00028891665
141.19,,0.00033712732
141.2,,0.00038419631
141.2,,0.00042915502
141.2,,0.00047104264
141.21,,0.00050896188
141.21,,0.0005421308100000001
141.21,,0.00056992648
141.22,,0.00059191691
141.22,,0.00060787897
141.22,,0.00061780085
141.23,,0.00062186917
141.23,,0.00062044216
141.23,,0.00061401136
141.24,,0.0006031555
141.24,,0.00058849043
141.24,,0.0005706198199999999
141.25,,0.0005500906
141.25,,0.00052735706
141.25,,0.00050275652
141.26,,0.00047649846000000006
141.26,,0.00044866762999999995
141.26,,0.00041924065000000004
141.27,,0.00038811427
141.27,,0.0003551423
141.27,,0.00032017791
141.28,,0.000283117
141.28,,0.00024393886
141.28,,0.00020274008
141.29,,0.00015975873
141.29,,0.00011538649999999999
141.29,,7.0167527e-05
141.3,,2.4783839e-05
141.3,,-1.9971390000000003e-05
141.3,,-6.3230829e-05
141.31,,-0.00010409721
141.31,,-0.00014169131
141.31,,-0.00017519994
141.32,,-0.00020392026
141.32,,-0.00022729702
141.32,,-0.00024495012
141.33,,-0.00025669048
141.33,,-0.00026252339
141.33,,-0.00026263937000000004
141.34,,-0.00025739363
141.34,,-0.00024727591000000003
141.34,,-0.00023287349999999999
141.35,,-0.00021483021000000003
141.35,,-0.00019380466999999998
141.35,,-0.00017043097
141.36,,-0.00014528458
141.36,,-0.00011885579
141.36,,-9.1532202e-05
141.37,,-6.3591321e-05
141.37,,-3.5203026e-05
141.37,,-6.4413404000000005e-06
141.38,,2.2696048e-05
141.38,,5.2262478e-05
141.38,,8.2333623e-05
141.39,,0.00011297797
141.39,,0.00014422899
141.39,,0.00017606139
141.4,,0.00020837326
141.4,,0.00024097569
141.4,,0.00027359051
141.41,,0.00030585635000000003
141.41,,0.00033734261
141.41,,0.00036756997
141.42,,0.00039603611
141.42,,0.00042224437
141.42,,0.00044573332
141.43,,0.00046610476
141.43,,0.00048304807
141.43,,0.0004963589400000001
141.44,,0.00050595107
141.44,,0.00051185968
141.44,,0.0005142366500000001
141.45,,0.00051333751
141.45,,0.00050950114
141.45,,0.00050312371
141.46,,0.0004946288800000001
141.46,,0.00048443638
141.46,,0.00047293158
141.47,,0.00046043845
141.47,,0.00044719806000000003
141.47,,0.00043335445
141.48,,0.00041894921000000003
141.48,,0.00040392526999999997
141.48,,0.00038813968999999997
141.49,,0.00037138471
141.49,,0.00035341518000000003
141.49,,0.00033398029000000003
141.5,,0.00031285689
141.5,,0.00028988147
141.5,,0.00026497795
141.51,,0.00023817874999999998
141.51,,0.00020963686
141.51,,0.00017962783
141.52,,0.00014854094
141.52,,0.00011686011
141.52,,8.513597100000001e-05
141.53,,5.3951387e-05
141.53,,2.3883278999999998e-05
141.53,,-4.5357324e-06
141.54,,-3.0852395e-05
141.54,,-5.4721229999999996e-05
141.54,,-7.5923437e-05
141.55,,-9.4374257e-05
141.55,,-0.0001101178
141.55,,-0.00012330949000000002
141.56,,-0.00013418757
141.56,,-0.00014303614
141.56,,-0.00015014322
141.57,,-0.00015575795
141.57,,-0.00016005137
141.57,,-0.00016308501
141.58,,-0.00016479100000000002
141.58,,-0.00016496652000000002
141.58,,-0.00016328391
141.59,,-0.00015931674
141.59,,-0.00015257997000000002
141.59,,-0.00014258139
141.6,,-0.00012887988
141.6,,-0.00011114535999999999
141.6,,-8.921458700000002e-05
141.61,,-6.3137185e-05
141.61,,-3.3206846e-05
141.61,,2.6322725e-08
141.62,,3.5764715e-05
141.62,,7.2994002e-05
141.62,,0.00011053438000000001
141.63,,0.00014710889
141.63,,0.00018142385000000002
141.63,,0.00021225473000000003
141.64,,0.00023853052
141.64,,0.000259409
141.64,,0.00027433613
141.65,,0.00028308379000000004
141.65,,0.00028576208
141.65,,0.00028280416
141.66,,0.0002749246
141.66,,0.00026305421
141.66,,0.00024825665
141.67,,0.00023163433000000002
141.67,,0.00021423164000000002
141.67,,0.00019694474
141.68,,0.00018044609
141.68,,0.00016513126
141.68,,0.00015109324
141.69,,0.00013812712
141.69,,0.00012576510000000002
141.69,,0.00011333886
141.7,,0.00010006340000000001
141.7,,8.513435700000001e-05
141.7,,6.7829078e-05
141.71,,4.7600993e-05
141.71,,2.4157352000000002e-05
141.71,,-2.4884755e-06
141.72,,-3.1996547e-05
141.72,,-6.3715182e-05
141.72,,-9.6731006e-05
141.73,,-0.00012995049
141.73,,-0.00016220579999999998
141.73,,-0.00019237500000000003
141.74,,-0.00021950435000000002
141.74,,-0.00024292009
141.74,,-0.00026231682
141.75,,-0.00027781181
141.75,,-0.00028995717
141.75,,-0.00029970565
141.76,,-0.00030833036
141.76,,-0.00031730345
141.76,,-0.00032814298
141.77,,-0.00034224132
141.77,,-0.00036069085
141.77,,-0.00038412400999999997
141.78,,-0.00041258450000000003
141.78,,-0.00044544434
141.78,,-0.0004813779
141.79,,-0.0005183994
141.79,,-0.0005539643100000001
141.79,,-0.00058512954
141.8,,-0.0006087611
141.8,,-0.00062177318
141.8,,-0.00062137872
141.81,,-0.0006053297800000001
141.81,,-0.0005721258900000001
141.81,,-0.00052117077
141.82,,-0.00045286177
141.82,,-0.00036860211
141.82,,-0.0002707327
141.83,,-0.00016238774
141.83,,-4.7285212000000005e-05
141.83,,7.053003300000001e-05
141.84,,0.00018696859
141.84,,0.00029817904
141.84,,0.00040080552
141.85,,0.00049219673
141.85,,0.0005705476400000001
141.85,,0.0006349609200000001
141.86,,0.00068542301
141.86,,0.0007226980199999999
141.86,,0.00074815069
141.87,,0.0007635168500000001
141.87,,0.00077064528
141.87,,0.0007712380500000001
141.88,,0.00076661704
141.88,,0.00075754198
141.88,,0.0007441007299999999
141.89,,0.0007256851
141.89,,0.00070105743
141.89,,0.00066850337
141.9,,0.00062605752
141.9,,0.00057178023
141.9,,0.00050405804
141.91,,0.00042189658
141.91,,0.00032517407999999997
141.91,,0.00021482673
141.92,,9.2942064e-05
141.92,,-3.7254663e-05
141.92,,-0.00017152685000000002
141.93,,-0.00030486024
141.93,,-0.00043178818
141.93,,-0.0005467831
141.94,,-0.0006446817
141.94,,-0.00072110677
141.94,,-0.00077284752
141.95,,-0.00079816287
141.95,,-0.0007969776100000001
141.95,,-0.00077095047
141.96,,-0.00072340369
141.96,,-0.0006591158399999999
141.96,,-0.00058399162
141.97,,-0.00050463362
141.97,,-0.00042784972
141.97,,-0.00036013627
141.98,,-0.00030717936
141.98,,-0.00027341577
141.98,,-0.00026168997
141.99,,-0.00027303592000000004
141.99,,-0.00030660141
141.99,,-0.00035972096
142.0,,-0.00042813039999999996
142.0,,-0.00050630443
142.0,,-0.00058788837
142.01,,-0.0006661874700000001
142.01,,-0.0007346731500000001
142.01,,-0.00078746468
142.02,,-0.00081974777
142.02,,-0.00082809808
142.02,,-0.00081068618
142.03,,-0.0007673517000000001
142.03,,-0.00069954577
142.03,,-0.00061015214
142.04,,-0.00050320763
142.04,,-0.00038355018999999997
142.04,,-0.00025642818
142.05,,-0.00012710594
142.05,,-4.9980562e-07
142.05,,0.00011912621
142.06,,0.00022838254999999998
142.06,,0.00032488042000000005
142.06,,0.00040725813
142.07,,0.00047511318
142.07,,0.00052885417
142.07,,0.00056949357
142.08,,0.00059840697
142.08,,0.00061708606
142.08,,0.0006269117600000001
142.09,,0.0006289704
142.09,,0.00062392991
142.09,,0.00061198626
142.1,,0.0005928821
142.1,,0.00056599204
142.1,,0.00053046206
142.11,,0.00048538508
142.11,,0.00042999164
142.11,,0.00036383341
142.12,,0.00028693875
142.12,,0.00019992275
142.12,,0.00010403966
142.13,,1.1715864e-06
142.13,,-0.00010624590999999999
142.13,,-0.00021535398
142.14,,-0.00032304385
142.14,,-0.00042615652
142.14,,-0.0005216897400000001
142.15,,-0.00060699274
142.15,,-0.00067993122
142.15,,-0.0007390081799999999
142.16,,-0.00078343104
142.16,,-0.0008131211600000001
142.16,,-0.00082866747
142.17,,-0.0008312312700000001
142.17,,-0.00082241389
142.17,,-0.0008041016500000001
142.18,,-0.0007783043800000001
142.18,,-0.0007470031700000001
142.18,,-0.0007120214699999999
142.19,,-0.00067492997
142.19,,-0.00063699198
142.19,,-0.0005991509
142.2,,-0.00056205682
142.2,,-0.00052612521
142.2,,-0.00049161721
142.21,,-0.00045872927
142.21,,-0.00042767939
142.21,,-0.00039877784999999997
142.22,,-0.00037247309
142.22,,-0.00034936606
142.22,,-0.00033019095
142.23,,-0.00031576385
142.23,,-0.00030690504
142.23,,-0.00030434391000000005
142.24,,-0.00030861759
142.24,,-0.00031997538999999997
142.24,,-0.00033830102000000003
142.25,,-0.00036306264
142.25,,-0.00039329826
142.25,,-0.00042764033
142.26,,-0.00046437946
142.26,,-0.00050156308
142.26,,-0.00053712124
142.27,,-0.00056900886
142.27,,-0.00059535185
142.27,,-0.00061458397
142.28,,-0.00062556188
142.28,,-0.0006276478100000001
142.28,,-0.00062075209
142.29,,-0.00060533153
142.29,,-0.0005823436
142.29,,-0.00055316046
142.3,,-0.00051945044
142.3,,-0.00048303759000000004
142.3,,-0.00044575169
142.31,,-0.00040928202
142.31,,-0.00037504747999999997
142.31,,-0.00034409435000000004
142.32,,-0.00031702994
142.32,,-0.00029399746
142.32,,-0.00027469326
142.33,,-0.00025842422000000003
142.33,,-0.00024419905
142.33,,-0.00023084487
142.34,,-0.00021713791
142.34,,-0.00020193649000000002
142.34,,-0.00018430435
142.35,,-0.00016361349
142.35,,-0.00013961778
142.35,,-0.00011249147
142.36,,-8.282963600000001e-05
142.36,,-5.1611315e-05
142.36,,-2.0129048e-05
142.37,,1.0108614e-05
142.37,,3.7492941e-05
142.37,,6.0439249e-05
142.38,,7.7509154e-05
142.38,,8.7521029e-05
142.38,,8.9640131e-05
142.39,,8.3441857e-05
142.39,,6.894403100000001e-05
142.39,,4.6606738999999995e-05
142.4,,1.7300931e-05
142.4,,-1.7750678e-05
142.4,,-5.7054852e-05
142.41,,-9.894431400000001e-05
142.41,,-0.00014168181000000002
142.41,,-0.00018356402000000002
142.42,,-0.0002230181
142.42,,-0.00025868479
142.42,,-0.00028948326
142.43,,-0.00031465486
142.43,,-0.00033378427
142.43,,-0.00034679857
142.44,,-0.00035394599
142.44,,-0.00035575724
142.44,,-0.00035299317
142.45,,-0.00034658297
142.45,,-0.00033755704999999996
142.45,,-0.00032697885000000003
142.46,,-0.00031587908
142.46,,-0.0003051956
142.46,,-0.00029572165000000004
142.47,,-0.00028806418
142.47,,-0.00028261399000000003
142.47,,-0.00027952844
142.48,,-0.00027872751
142.48,,-0.0002799031
142.48,,-0.00028254154
142.49,,-0.00028595849
142.49,,-0.00028934498
142.49,,-0.00029182289000000003
142.5,,-0.0002925073
142.5,,-0.00029057273
142.5,,-0.00028531933999999997
142.51,,-0.00027623503
142.51,,-0.00026304878
142.51,,-0.00024577064
142.52,,-0.00022471434
142.52,,-0.00020049895000000002
142.52,,-0.00017402750000000003
142.53,,-0.00014644179000000002
142.53,,-0.00011905465000000001
142.53,,-9.3262869e-05
142.54,,-7.0445798e-05
142.54,,-5.1856712999999997e-05
142.54,,-3.8515066e-05
142.55,,-3.1108687e-05
142.55,,-2.9914987e-05
142.55,,-3.4749416e-05
142.56,,-4.4947847e-05
142.56,,-5.9387191e-05
142.56,,-7.6545595e-05
142.57,,-9.460021900000001e-05
142.57,,-0.00011155713
142.57,,-0.00012540466
142.58,,-0.00013427874
142.58,,-0.00013662701
142.58,,-0.00013135747
142.59,,-0.00011795804
142.59,,-9.6574787e-05
142.59,,-6.803971100000001e-05
142.6,,-3.3842538000000004e-05
142.6,,3.9541628e-06
142.6,,4.2852526e-05
142.61,,8.0100632e-05
142.61,,0.00011290422
142.61,,0.00013865236
142.62,,0.00015513839
142.62,,0.0001607573
142.62,,0.00015466159
142.63,,0.00013686085
142.63,,0.00010825438
142.63,,7.059194e-05
142.64,,2.6363437e-05
142.64,,-2.1374929e-05
142.64,,-6.9225105e-05
142.65,,-0.00011370418000000001
142.65,,-0.00015151263
142.65,,-0.00017979096
142.66,,-0.00019634236
142.66,,-0.00019980149
142.66,,-0.00018973402
142.67,,-0.00016665729000000002
142.67,,-0.00013197964
142.67,,-8.7863162e-05
142.68,,-3.7021635999999996e-05
142.68,,1.7528149e-05
142.68,,7.2739185e-05
142.69,,0.00012580582999999998
142.69,,0.00017440865
142.69,,0.00021690899
142.7,,0.00025247419
142.7,,0.00028112058
142.7,,0.00030366897
142.71,,0.00032161574
142.71,,0.00033693095
142.71,,0.00035180209
142.72,,0.00036834819999999996
142.72,,0.00038833237
142.72,,0.0004129021
142.73,,0.00044238482
142.73,,0.00047616190000000005
142.73,,0.00051263759
142.74,,0.00054931049
142.74,,0.00058294619
142.74,,0.00060983928
142.75,,0.00062614446
142.75,,0.00062824869
142.75,,0.0006131513
142.76,,0.0005788168800000001
142.76,,0.00052446671
142.76,,0.0004507784
142.77,,0.00035997088
142.77,,0.00025576092
142.77,,0.00014318855
142.78,,2.8320186000000002e-05
142.78,,-8.215053e-05
142.78,,-0.00018137453
142.79,,-0.00026285469
142.79,,-0.0003209476
142.79,,-0.00035131752
142.8,,-0.00035130367000000005
142.8,,-0.00032016784
142.8,,-0.00025919927
142.81,,-0.00017166491
142.81,,-6.2606119e-05
142.81,,6.1504104e-05
142.82,,0.00019321759
142.82,,0.00032464542
142.82,,0.00044802782
142.83,,0.00055629376
142.83,,0.0006435651800000001
142.83,,0.0007055652099999999
142.84,,0.0007398980199999999
142.84,,0.0007461783800000001
142.84,,0.00072600206
142.85,,0.00068276144
142.85,,0.00062132355
142.85,,0.00054759953
142.86,,0.00046804288
142.86,,0.00038911975000000004
142.86,,0.00031679593
142.87,,0.00025608312
142.87,,0.00021068111000000002
142.87,,0.00018274351000000002
142.88,,0.00017278337000000001
142.88,,0.00017972247000000002
142.88,,0.00020107548
142.89,,0.00023324858000000001
142.89,,0.0002719226
142.89,,0.00031248412
142.9,,0.00035046462
142.9,,0.00038194833
142.9,,0.00040391324
142.91,,0.00041447702000000004
142.91,,0.00041302862000000003
142.91,,0.00040023773
142.92,,0.0003779452
142.92,,0.00034894858000000003
142.92,,0.00031670581000000004
142.93,,0.00028498708
142.93,,0.00025750863
142.93,,0.00023758269
142.94,,0.00022781553999999998
142.94,,0.00022987976
142.94,,0.00024437958
142.95,,0.0002708184
142.95,,0.00030766844
142.95,,0.00035253255
142.96,,0.00040238017
142.96,,0.00045383324
142.96,,0.00050347391
142.97,,0.00054814482
142.97,,0.00058521457
142.97,,0.00061278506
142.98,,0.0006298235700000001
142.98,,0.0006362101100000001
142.98,,0.0006326988899999999
142.99,,0.0006208005099999999
142.99,,0.0006025989000000001
142.99,,0.00058052246
143.0,,0.00055709241
143.0,,0.00053467271
143.0,,0.00051524475
143.01,,0.00050022712
143.01,,0.0004903554300000001
143.01,,0.00048563146000000005
143.02,,0.00048534393000000003
143.02,,0.00048815637000000005
143.02,,0.00049225183
143.03,,0.0004955191
143.03,,0.00049576185
143.03,,0.0004909109
143.04,,0.00047921995
143.04,,0.00045942780000000005
143.04,,0.00043087331000000003
143.05,,0.00039355455
143.05,,0.00034812876999999997
143.05,,0.00029585529
143.06,,0.00023848847
143.06,,0.00017813209
143.06,,0.00011706931000000001
143.07,,5.758403e-05
143.07,,1.7893804e-06
143.07,,-4.8522157e-05
143.08,,-9.199524900000001e-05
143.08,,-0.00012778646
143.08,,-0.00015559306000000002
143.09,,-0.0001756358
143.09,,-0.00018859969000000002
143.09,,-0.00019554027000000002
143.1,,-0.00019776511
143.1,,-0.00019670244
143.1,,-0.00019376857
143.11,,-0.00019024570000000001
143.11,,-0.00018717983
143.11,,-0.00018530623
143.12,,-0.00018500703000000001
143.12,,-0.00018630271000000002
143.12,,-0.00018887582
143.13,,-0.00019212301
143.13,,-0.0001952291
143.13,,-0.00019725538000000002
143.14,,-0.000197234
143.14,,-0.00019425967
143.14,,-0.00018757146999999998
143.15,,-0.00017661813
143.15,,-0.00016110249
143.15,,-0.00014100243
143.16,,-0.00011656798
143.16,,-8.8296031e-05
143.16,,-5.688595000000001e-05
143.17,,-2.3180675999999997e-05
143.17,,1.1901198e-05
143.17,,4.7436449e-05
143.18,,8.2565478e-05
143.18,,0.00011655242
143.18,,0.00014883260000000002
143.19,,0.00017904390999999998
143.19,,0.00020704011000000002
143.19,,0.00023288536
143.2,,0.00025683077
143.2,,0.00027927499000000004
143.2,,0.00030071223
143.21,,0.00032167168000000004
143.21,,0.0003426532
143.21,,0.00036406444
143.22,,0.00038616449
143.22,,0.00040901878000000006
143.22,,0.00043246944
143.23,,0.00045612411
143.23,,0.00047936520000000006
143.23,,0.0005013798900000001
143.24,,0.00052120982
143.24,,0.00053781765
143.24,,0.00055016625
143.25,,0.00055730487
143.25,,0.00055845586
143.25,,0.00055309464
143.26,,0.00054101587
143.26,,0.00052237913
143.26,,0.0004977286400000001
143.27,,0.00046798317
143.27,,0.00043439461999999996
143.27,,0.00039847584
143.28,,0.00036190162
143.28,,0.00032638855
143.28,,0.00029356252
143.29,,0.00026482373000000003
143.29,,0.00024122083
143.29,,0.00022334526
143.3,,0.0002112566
143.3,,0.00020444761999999998
143.3,,0.00020185509000000002
143.31,,0.0002019188
143.31,,0.00020268746
143.31,,0.00020196572
143.32,,0.00019749276
143.32,,0.00018713943
143.32,,0.00016910828
143.33,,0.00014211956
143.33,,0.00010556652
143.33,,5.9624459999999995e-05
143.34,,5.301463400000001e-06
143.34,,-5.5577229e-05
143.34,,-0.00012045403
143.35,,-0.00018618991
143.35,,-0.00024927244
143.35,,-0.00030606681
143.36,,-0.00035309091
143.36,,-0.00038729279999999997
143.36,,-0.00040630749
143.37,,-0.00040867063
143.37,,-0.00039396934000000003
143.37,,-0.00036291512999999997
143.38,,-0.00031732950000000005
143.38,,-0.00026004027
143.38,,-0.00019469389
143.39,,-0.00012549666
143.39,,-5.6903915000000004e-05
143.39,,6.7184316e-06
143.4,,6.1432612e-05
143.4,,0.00010403984
143.4,,0.00013233664
143.41,,0.00014529412
143.41,,0.00014314350000000002
143.41,,0.00012735907
143.42,,0.00010053804
143.42,,6.6185772e-05
143.42,,2.8422961999999998e-05
143.43,,-8.3616643e-06
143.43,,-3.9884584000000004e-05
143.43,,-6.2335462e-05
143.44,,-7.2708766e-05
143.44,,-6.907065e-05
143.44,,-5.0738e-05
143.45,,-1.8353819e-05
143.45,,2.6148099e-05
143.45,,7.9686885e-05
143.46,,0.00013827505
143.46,,0.00019733578
143.46,,0.00025207046
143.47,,0.00029784564
143.47,,0.00033056675
143.47,,0.00034700738000000003
143.48,,0.00034506636
143.48,,0.00032393153
143.48,,0.000284137
143.49,,0.00022750974
143.49,,0.00015701102
143.49,,7.6487068e-05
143.5,,-9.6490684e-06
143.5,,-9.6776869e-05
143.5,,-0.00018043799
143.51,,-0.0002566849
143.51,,-0.00032237943
143.51,,-0.00037541675
143.52,,-0.00041485714
143.52,,-0.00044095618000000004
143.52,,-0.00045509254
143.53,,-0.00045960182000000005
143.53,,-0.00045753224000000004
143.53,,-0.0004523449
143.54,,-0.00044758523
143.54,,-0.00044655445000000004
143.54,,-0.00045200913000000004
143.55,,-0.00046591403000000004
143.55,,-0.00048926828
143.55,,-0.0005220181900000001
143.56,,-0.00056306256
143.56,,-0.00061034804
143.56,,-0.00066104476
143.57,,-0.00071178592
143.57,,-0.00075894984
143.57,,-0.00079896019
143.58,,-0.0008285791300000001
143.58,,-0.00084516941
143.58,,-0.0008469046900000001
143.59,,-0.00083291228
143.59,,-0.00080333851
143.59,,-0.0007593335900000001
143.6,,-0.00070295954
143.6,,-0.00063703079
143.6,,-0.00056490219
143.61,,-0.0004902228899999999
143.61,,-0.0004166765
143.61,,-0.00034772813
143.62,,-0.00028639747
143.62,,-0.00023507434000000002
143.62,,-0.00019538847000000003
143.63,,-0.00016814101000000003
143.63,,-0.00015329955
143.63,,-0.00015005339
143.64,,-0.0001569216
143.64,,-0.00017190211
143.64,,-0.00019264812
143.65,,-0.00021665650000000003
143.65,,-0.00024145308
143.65,,-0.00026476105
143.66,,-0.0002846408
143.66,,-0.00029959301000000003
143.66,,-0.00030862002
143.67,,-0.0003112444
143.67,,-0.0003074872
143.67,,-0.00029781125
143.68,,-0.00028303735
143.68,,-0.00026424277
143.68,,-0.00024265188
143.69,,-0.00021952866000000002
143.69,,-0.00019607966
143.69,,-0.00017337422000000003
143.7,,-0.0001522867
143.7,,-0.00013346298
143.7,,-0.00011731127
143.71,,-0.00010401489999999999
143.71,,-9.3563218e-05
143.71,,-8.579536800000001e-05
143.72,,-8.045109499999999e-05
143.72,,-7.722264900000001e-05
143.72,,-7.580242e-05
143.73,,-7.592184e-05
143.73,,-7.737845000000001e-05
143.73,,-8.004947e-05
143.74,,-8.3891811e-05
143.74,,-8.8929813e-05
143.74,,-9.5233251e-05
143.75,,-0.00010288893
143.75,,-0.00011196971000000001
143.75,,-0.0001225048
143.76,,-0.00013445484
143.76,,-0.00014769466000000002
143.76,,-0.00016200552000000001
143.77,,-0.00017707788
143.77,,-0.00019252424
143.77,,-0.00020790090000000002
143.78,,-0.00022273646000000002
143.78,,-0.00023656422
143.78,,-0.0002489554
143.79,,-0.00025954993
143.79,,-0.00026808209
143.79,,-0.00027439834
143.8,,-0.00027846604
143.8,,-0.00028037201
143.8,,-0.00028031123
143.81,,-0.00027856678
143.81,,-0.00027548272
143.81,,-0.00027143229000000003
143.82,,-0.00026678445
143.82,,-0.00026187134
143.82,,-0.00025695963
143.83,,-0.0002522281
143.83,,-0.00024775308
143.83,,-0.00024350313
143.84,,-0.00023934293
143.84,,-0.00023504611000000003
143.84,,-0.00023031564000000002
143.85,,-0.00022480993000000002
143.85,,-0.00021817243
143.85,,-0.00021006214
143.86,,-0.0002001825
143.86,,-0.00018830639999999998
143.86,,-0.00017429531000000002
143.87,,-0.00015811123
143.87,,-0.00013982068
143.87,,-0.00011959074000000001
143.88,,-9.7677631e-05
143.88,,-7.4409262e-05
143.88,,-5.0163173e-05
143.89,,-2.5342012e-05
143.89,,-3.4856069e-07
143.89,,2.443765e-05
143.9,,4.8680336999999997e-05
143.9,,7.2101647e-05
143.9,,9.4491607e-05
143.91,,0.0001157114
143.91,,0.00013569067
143.91,,0.00015441939
143.92,,0.00017193558000000003
143.92,,0.00018830992
143.92,,0.00020362914999999998
143.93,,0.00021797962
143.93,,0.0002314324
143.93,,0.00024403135
143.94,,0.00025578484
143.94,,0.0002666616
143.94,,0.00027659086
143.95,,0.00028546628
143.95,,0.0002931531
143.95,,0.00029949743000000004
143.96,,0.00030433663
143.96,,0.0003075097
143.96,,0.00030886647
143.97,,0.00030827491
143.97,,0.00030562577000000003
143.97,,0.00030083452
143.98,,0.00029384045
143.98,,0.00028460356999999997
143.98,,0.00027309995
143.99,,0.00025931632
143.99,,0.00024324529
143.99,,0.00022488186
144.0,,0.00020422244
144.0,,0.00018126687999999998
144.0,,0.00015602396
144.01,,0.00012852030000000002
144.01,,9.8812213e-05
144.01,,6.699970000000001e-05
144.02,,3.324133e-05
144.02,,-2.2314099000000003e-06
144.02,,-3.9101958000000005e-05
144.03,,-7.6960342e-05
144.03,,-0.00011530014000000001
144.03,,-0.00015352195000000002
144.04,,-0.00019094417
144.04,,-0.00022682125000000002
144.04,,-0.0002603692
144.05,,-0.00029079724000000004
144.05,,-0.00031734414000000004
144.05,,-0.00033931705
144.06,,-0.00035613047000000004
144.06,,-0.00036734256000000003
144.06,,-0.00037268618000000004
144.07,,-0.00037209194
144.07,,-0.00036570132
144.07,,-0.00035386809
144.08,,-0.00033714728999999997
144.08,,-0.00031627166
144.08,,-0.0002921165
144.09,,-0.00026565453
144.09,,-0.00023790339000000002
144.09,,-0.0002098688
144.1,,-0.00018248715
144.1,,-0.00015657101
144.1,,-0.0001327616
144.11,,-0.00011149136
144.11,,-9.295942999999999e-05
144.11,,-7.7122174e-05
144.12,,-6.3699557e-05
144.12,,-5.2197392e-05
144.12,,-4.1944264000000006e-05
144.13,,-3.2140883e-05
144.13,,-2.1918732e-05
144.13,,-1.040416e-05
144.14,,3.2163869999999997e-06
144.14,,1.9634445000000003e-05
144.14,,3.9365207e-05
144.15,,6.270460599999999e-05
144.15,,8.9700846e-05
144.15,,0.00012014246
144.16,,0.0001535638
144.16,,0.00018926766
144.16,,0.00022636346000000002
144.17,,0.00026381849
144.17,,0.00030051843
144.17,,0.00033533315
144.18,,0.00036718303
144.18,,0.00039510124000000004
144.18,,0.00041828773
144.19,,0.00043615120000000003
144.19,,0.00044833636000000005
144.19,,0.00045473481000000006
144.2,,0.00045547926000000005
144.2,,0.0004509218
144.2,,0.00044159839
144.21,,0.00042818257
144.21,,0.00041143229
144.21,,0.00039213403
144.22,,0.0003710487
144.22,,0.00034886344
144.22,,0.00032615290999999996
144.23,,0.00030335280999999997
144.23,,0.00028074724
144.23,,0.00025847048
144.24,,0.00023652233000000003
144.24,,0.00021479525999999998
144.24,,0.00019311040000000003
144.25,,0.00017125899
144.25,,0.00014904523
144.25,,0.00012632657
144.26,,0.00010304787
144.26,,7.9266069e-05
144.26,,5.5163543e-05
144.27,,3.1048617e-05
144.27,,7.3434711e-06
144.27,,-1.5439531e-05
144.28,,-3.6730937e-05
144.28,,-5.5943752e-05
144.28,,-7.2515921e-05
144.29,,-8.595200399999999e-05
144.29,,-9.586039600000001e-05
144.29,,-0.00010198289
144.3,,-0.00010421402999999999
144.3,,-0.00010260877
144.3,,-9.737772000000001e-05
144.31,,-8.887072600000001e-05
144.31,,-7.7550223e-05
144.31,,-6.395682100000001e-05
144.32,,-4.8670214000000005e-05
144.32,,-3.2268786e-05
144.32,,-1.5291408000000003e-05
144.33,,1.795437e-06
144.33,,1.8622552e-05
144.33,,3.4933118e-05
144.34,,5.0587053e-05
144.34,,6.5554739e-05
144.34,,7.990112e-05
144.35,,9.376210399999999e-05
144.35,,0.00010731575000000001
144.35,,0.00012075124
144.36,,0.00013423862
144.36,,0.00014790228000000001
144.36,,0.00016180055
144.37,,0.00017591329
144.37,,0.00019013842
144.37,,0.00020429744
144.38,,0.00021814935
144.38,,0.0002314112
144.38,,0.00024378324
144.39,,0.00025497604
144.39,,0.00026473682
144.39,,0.00027287253
144.4,,0.00027926718
144.4,,0.00028389198
144.4,,0.00028680724
144.41,,0.00028815592
144.41,,0.00028814941
144.41,,0.0002870471
144.42,,0.00028513157
144.42,,0.00028268185000000003
144.42,,0.00027994739
144.43,,0.00027712498
144.43,,0.00027434098
144.43,,0.00027164042
144.44,,0.00026898387
144.44,,0.0002662524
144.44,,0.00026326002
144.45,,0.0002597724
144.45,,0.00025552996
144.45,,0.00025027321
144.46,,0.00024376785000000003
144.46,,0.00023582728000000002
144.46,,0.00022633046000000001
144.47,,0.00021523343000000002
144.47,,0.00020257349000000002
144.47,,0.00018846582000000002
144.48,,0.00017309276
144.48,,0.00015668719000000003
144.48,,0.00013951139
144.49,,0.00012183378
144.49,,0.00010390577999999999
144.49,,8.5941098e-05
144.5,,6.8099708e-05
144.5,,5.0478082000000005e-05
144.5,,3.3106845e-05
144.51,,1.5956208e-05
144.51,,-1.0511834000000001e-06
144.51,,-1.8021103e-05
144.52,,-3.5064046e-05
